PERMNO,date,PRC,RETX
66181,23/03/2006,43.81,0.010145
66181,24/03/2006,43.12,-0.01575
66181,27/03/2006,42.99,-0.003015
66181,28/03/2006,42.99,0
66181,29/03/2006,42.91,-0.001861
66181,30/03/2006,42.38,-0.012351
66181,31/03/2006,42.3,-0.001888
66181,03/04/2006,42.38,0.001891
66181,04/04/2006,42.55,0.004011
66181,05/04/2006,42.65,0.00235
66181,06/04/2006,42.14,-0.011958
66181,07/04/2006,42.1,-0.000949
66181,10/04/2006,41.8,-0.007126
66181,11/04/2006,41.43,-0.008852
66181,12/04/2006,40.99,-0.01062
66181,13/04/2006,41.12,0.003171
66181,17/04/2006,40.38,-0.017996
66181,18/04/2006,41.32,0.023279
66181,19/04/2006,40.74,-0.014037
66181,20/04/2006,40.81,0.001718
66181,21/04/2006,40.28,-0.012987
66181,24/04/2006,40.08,-0.004965
66181,25/04/2006,39.96,-0.002994
66181,26/04/2006,40.07,0.002753
66181,27/04/2006,40.22,0.003743
66181,28/04/2006,39.93,-0.00721
66181,01/05/2006,40.54,0.015277
66181,02/05/2006,40.2,-0.008387
66181,03/05/2006,40.37,0.004229
66181,04/05/2006,40.26,-0.002725
66181,05/05/2006,41.29,0.025584
66181,08/05/2006,41.01,-0.006781
66181,09/05/2006,41.36,0.008535
66181,10/05/2006,41.21,-0.003627
66181,11/05/2006,40.72,-0.01189
66181,12/05/2006,40,-0.017682
66181,15/05/2006,40.5,0.0125
66181,16/05/2006,38.45,-0.050617
66181,17/05/2006,38.01,-0.011443
66181,18/05/2006,38.41,0.010524
66181,19/05/2006,38.94,0.013798
66181,22/05/2006,38.49,-0.011556
66181,23/05/2006,37.84,-0.016888
66181,24/05/2006,38.01,0.004493
66181,25/05/2006,38.4,0.010261
66181,26/05/2006,38.67,0.007031
66181,30/05/2006,37.7,-0.025084
66181,31/05/2006,38.12,0.011141
66181,01/06/2006,38.55,0.01128
66181,02/06/2006,38,-0.014267
66181,05/06/2006,37.46,-0.014211
66181,06/06/2006,37.06,-0.010678
66181,07/06/2006,36.71,-0.009444
66181,08/06/2006,37.25,0.01471
66181,09/06/2006,36.95,-0.008054
66181,12/06/2006,36.26,-0.018674
66181,13/06/2006,36.29,0.000827
66181,14/06/2006,36.75,0.012676
66181,15/06/2006,37.37,0.016871
66181,16/06/2006,36.91,-0.012309
66181,19/06/2006,36.86,-0.001355
66181,20/06/2006,36.42,-0.011937
66181,21/06/2006,36.66,0.00659
66181,22/06/2006,36.48,-0.00491
66181,23/06/2006,36.41,-0.001919
66181,26/06/2006,36.64,0.006317
66181,27/06/2006,36.37,-0.007369
66181,28/06/2006,36.16,-0.005774
66181,29/06/2006,36.46,0.008296
66181,30/06/2006,35.79,-0.018376
66181,03/07/2006,35.77,-0.000559
66181,05/07/2006,35.53,-0.00671
66181,06/07/2006,35.47,-0.001689
66181,07/07/2006,35.37,-0.002819
66181,10/07/2006,35,-0.010461
66181,11/07/2006,34.38,-0.017714
66181,12/07/2006,33.61,-0.022397
66181,13/07/2006,34.07,0.013686
66181,14/07/2006,33.84,-0.006751
66181,17/07/2006,33.6,-0.007092
66181,18/07/2006,33.13,-0.013988
66181,19/07/2006,34.35,0.036825
66181,20/07/2006,33.98,-0.010771
66181,21/07/2006,33.85,-0.003826
66181,24/07/2006,34.61,0.022452
66181,25/07/2006,35.24,0.018203
66181,26/07/2006,34.7,-0.015324
66181,27/07/2006,34.02,-0.019597
66181,28/07/2006,34.59,0.016755
66181,31/07/2006,34.71,0.003469
66181,01/08/2006,34.14,-0.016422
66181,02/08/2006,34.11,-0.000879
66181,03/08/2006,34.57,0.013486
